date,MMM,ABT,ABBV,ABMD,ACN
2018-01-18,245.91,59.07,103.81,225.89,160.94
2018-01-19,248.18,59.31,104.64,228.29,161.75
2018-01-22,247.3,59.57,106.49,228.18,161.43
2018-01-23,246.31,59.23,105.38,230.27,160.88
2018-01-24,247.69,61.72,105.51,232.95,160.6
2018-01-25,252.36,63.22,108.3,236.32,160.79
2018-01-26,258.63,63.42,123.21,238.89,162.55
2018-01-29,256.01,63.31,122.31,236.65,161.19
2018-01-30,251.54,62.44,115.88,235.06,159.7
2018-01-31,250.5,62.16,112.22,235.0,160.7
2018-02-01,247.94,62.18,116.34,253.13,160.46
2018-02-02,245.17,61.69,115.17,248.2,156.9
2018-02-05,231.44,58.73,109.51,239.37,151.83
2018-02-06,233.63,58.86,111.2,232.11,154.69
2018-02-07,233.19,58.67,113.62,239.02,155.15
2018-02-08,222.89,56.27,108.48,229.5,150.51
2018-02-09,225.21,57.17,111.3,229.38,153.84
2018-02-12,229.19,57.41,111.93,233.72,154.95
2018-02-13,231.36,57.64,111.86,233.99,156.84
2018-02-14,232.0,58.28,113.08,255.47,159.79
2018-02-15,234.87,59.5,114.9,261.04,161.06
2018-02-16,236.67,60.17,118.6,267.74,162.66
2018-02-20,235.07,59.12,117.98,270.48,161.44
2018-02-21,232.18,58.99,117.91,268.25,160.46
2018-02-22,236.0,58.99,117.56,263.97,160.32
2018-02-23,237.02,59.71,118.75,268.45,162.95
2018-02-26,244.14,60.53,121.54,273.18,164.74
2018-02-27,240.78,60.55,118.26,271.25,162.55
2018-02-28,235.51,60.33,115.83,268.18,161.01
2018-03-01,231.34,58.79,113.84,265.71,156.15
2018-03-02,230.37,59.46,115.04,275.13,157.5
2018-03-05,232.81,60.37,115.66,279.27,158.85
2018-03-06,233.66,60.88,114.56,281.54,158.03
2018-03-07,235.57,61.29,114.72,285.38,158.55
2018-03-08,236.34,61.87,117.01,288.6,158.5
2018-03-09,241.35,63.6,119.29,294.52,161.51
2018-03-12,239.8,63.62,118.3,294.74,161.69
2018-03-13,237.57,63.2,119.75,293.17,162.49
2018-03-14,234.29,62.86,118.94,295.85,161.0
2018-03-15,235.87,62.59,114.93,294.57,162.86
2018-03-16,237.22,63.18,113.71,293.05,160.89
2018-03-19,231.56,62.26,112.03,287.98,160.62
2018-03-20,232.45,62.65,112.65,294.01,162.88
2018-03-21,234.14,62.42,112.45,292.31,162.03
2018-03-22,223.17,60.93,98.1,286.39,150.23
2018-03-23,215.36,59.5,97.46,283.99,147.35
2018-03-26,220.24,61.07,95.28,295.4,152.85
2018-03-27,215.87,60.28,92.01,286.43,148.86
2018-03-28,216.54,59.23,94.27,282.99,147.41
2018-03-29,219.52,59.92,94.65,290.99,153.5
2018-04-02,212.62,58.21,91.46,279.11,147.98
2018-04-03,216.33,59.0,90.59,278.07,148.79
2018-04-04,217.56,59.46,92.94,288.53,149.97
2018-04-05,218.67,59.86,92.21,292.13,151.57
2018-04-06,212.25,57.57,89.78,286.22,147.38
2018-04-09,212.81,58.22,90.48,288.12,148.25
2018-04-10,216.98,59.14,93.62,300.28,152.05
2018-04-11,214.33,58.45,93.64,296.4,148.4
2018-04-12,216.42,58.83,92.12,296.94,150.09
2018-04-13,215.52,58.49,91.83,296.74,150.13
2018-04-16,217.7,59.27,92.6,296.32,151.42
2018-04-17,220.09,59.8,93.59,304.43,154.24
2018-04-18,219.52,59.52,94.32,307.63,155.52
2018-04-19,218.85,59.88,93.01,306.45,154.59
2018-04-20,217.75,59.19,92.6,305.92,152.41
2018-04-23,215.88,58.84,93.17,302.65,153.04
2018-04-24,201.13,58.31,91.36,290.93,151.07
2018-04-25,198.84,58.65,91.87,293.2,150.09
2018-04-26,197.09,59.5,97.44,303.41,152.29
2018-04-27,196.12,59.56,98.73,301.74,152.39
2018-04-30,194.39,58.13,96.55,300.95,151.2
2018-05-01,195.02,58.82,102.07,310.5,151.92
2018-05-02,194.5,57.85,100.37,302.14,150.71
2018-05-03,195.68,57.93,100.28,335.57,151.73
2018-05-04,199.36,58.74,100.17,349.28,153.44
2018-05-07,200.26,59.32,99.63,347.57,152.3
2018-05-08,201.74,58.71,99.4,347.38,151.94
2018-05-09,203.42,59.4,101.18,358.16,154.62
2018-05-10,205.03,60.56,102.85,368.88,156.54
2018-05-11,205.16,61.26,104.18,372.68,157.08
2018-05-14,205.76,62.02,105.89,375.67,155.57
2018-05-15,202.41,60.54,104.18,380.35,154.07
2018-05-16,200.21,60.77,105.04,381.97,154.08
2018-05-17,200.36,61.06,105.32,379.94,154.93
2018-05-18,198.96,61.71,105.98,384.36,155.31
2018-05-21,201.76,62.11,106.23,379.17,156.94
2018-05-22,198.97,61.39,106.23,386.35,155.33
2018-05-23,198.67,61.84,105.6,395.52,155.31
2018-05-24,199.41,62.51,103.14,394.46,155.59
2018-05-25,199.03,62.37,101.08,394.28,155.99
2018-05-29,195.74,61.3,99.47,387.4,153.54
2018-05-30,198.68,62.07,103.01,388.57,156.03
2018-05-31,197.23,61.53,98.94,381.14,155.74
2018-06-01,199.59,62.41,98.05,392.25,158.89
2018-06-04,201.06,63.02,99.1,405.84,159.43
2018-06-05,201.2,63.03,99.24,405.67,159.92
2018-06-06,203.86,63.54,99.98,410.27,162.71
2018-06-07,205.07,63.18,99.32,405.62,160.61
2018-06-08,206.59,63.27,100.43,409.77,162.17
2018-06-11,205.12,63.13,99.77,418.21,162.75
2018-06-12,204.92,62.92,98.91,430.85,162.84
2018-06-13,204.89,62.63,97.58,433.07,163.02
2018-06-14,203.63,62.96,98.75,440.65,162.76
2018-06-15,204.97,62.91,99.57,443.58,163.48
2018-06-18,204.17,62.82,98.48,443.15,162.88
2018-06-19,199.39,62.34,98.01,439.64,163.31
2018-06-20,198.08,62.14,98.25,446.21,161.77
2018-06-21,195.52,61.75,95.55,438.27,160.03
2018-06-22,196.5,61.94,93.49,427.29,159.63
2018-06-25,195.8,60.77,93.05,416.2,156.16
2018-06-26,196.58,60.81,92.12,428.37,156.86
2018-06-27,194.92,60.49,91.51,410.64,155.34
2018-06-28,195.97,61.27,92.43,413.94,164.5
2018-06-29,196.72,60.99,92.65,409.05,163.59
2018-07-02,195.52,61.0,93.11,412.51,163.23
2018-07-03,195.83,60.81,93.61,409.53,163.34
2018-07-05,197.34,61.33,94.48,400.58,164.8
2018-07-06,197.46,62.16,96.92,405.99,164.51
2018-07-09,200.53,62.44,97.04,408.46,166.13
2018-07-10,201.48,62.81,98.84,405.15,166.46
2018-07-11,197.68,62.57,94.96,403.79,166.31
2018-07-12,199.32,62.74,95.61,414.61,168.03
2018-07-13,201.18,63.06,96.63,418.76,168.09
2018-07-16,201.11,61.78,96.25,419.38,167.64
2018-07-17,202.07,62.8,95.41,427.37,168.07
2018-07-18,202.2,64.75,94.4,431.55,166.38
2018-07-19,201.6,63.78,89.95,425.99,166.89
2018-07-20,201.95,63.32,88.91,423.48,166.52
2018-07-23,198.84,63.2,89.4,430.9,165.96
2018-07-24,200.68,64.4,91.54,423.41,165.17
2018-07-25,204.38,65.23,93.12,430.64,167.08
2018-07-26,207.96,65.66,93.94,384.21,165.17
2018-07-27,207.42,65.26,90.56,369.17,162.02
2018-07-30,205.12,65.17,91.45,356.42,159.42
2018-07-31,212.32,65.54,92.23,354.53,159.33
2018-08-01,207.05,64.78,93.91,363.19,159.71
2018-08-02,205.53,64.58,95.12,372.2,160.15
2018-08-03,207.29,65.23,96.53,377.11,160.37
2018-08-06,206.7,65.24,97.06,378.56,160.58
2018-08-07,208.57,64.74,94.06,376.4,161.2
2018-08-08,207.14,64.84,93.73,376.01,161.14
2018-08-09,204.78,64.64,95.47,380.75,160.64
2018-08-10,201.96,64.03,95.8,377.83,160.68
2018-08-13,199.84,63.43,96.78,368.0,160.23
2018-08-14,200.52,63.63,95.92,371.25,161.24
2018-08-15,201.39,63.47,97.45,363.59,160.41
2018-08-16,203.15,64.16,98.22,368.97,162.89
2018-08-17,204.77,64.72,98.81,358.82,164.89
2018-08-20,204.6,64.64,97.63,362.48,165.12
2018-08-21,205.69,64.75,97.74,364.12,164.61
2018-08-22,204.26,65.67,97.64,368.38,164.92
2018-08-23,202.75,65.83,97.15,376.93,165.2
2018-08-24,205.29,66.1,97.4,381.03,165.88
2018-08-27,208.33,66.84,98.02,380.65,166.87
2018-08-28,209.43,66.79,97.26,385.97,167.67
2018-08-29,210.46,67.13,97.58,402.03,169.77
2018-08-30,210.22,67.02,96.79,408.58,168.63
2018-08-31,210.92,66.84,95.98,406.58,169.07
2018-09-04,208.6,67.11,94.56,411.36,169.5
2018-09-05,211.83,66.0,95.19,383.83,168.64
2018-09-06,212.74,65.83,93.74,383.1,169.36
2018-09-07,212.57,66.21,94.17,377.49,169.07
2018-09-10,212.93,66.55,93.82,388.58,169.55
2018-09-11,211.78,66.6,93.18,397.41,170.69
2018-09-12,206.71,66.97,93.24,392.94,170.35
2018-09-13,209.05,68.5,96.33,390.94,172.07
2018-09-14,207.88,68.42,95.68,395.67,171.64
2018-09-17,209.53,67.67,95.37,368.9,171.04
2018-09-18,211.53,68.41,92.61,376.56,172.41
2018-09-19,213.12,68.5,91.02,376.75,173.14
2018-09-20,215.27,68.79,92.68,381.98,174.13
2018-09-21,216.33,69.05,92.26,384.88,174.19
2018-09-24,213.51,71.44,93.42,419.61,172.63
2018-09-25,210.64,72.2,93.78,441.52,172.82
2018-09-26,211.07,72.84,94.18,444.7,172.97
2018-09-27,210.11,73.02,94.14,442.89,170.05
2018-09-28,210.71,73.36,94.58,449.75,170.2
2018-10-01,212.19,74.12,95.0,444.25,173.51
2018-10-02,215.71,73.81,94.23,429.17,173.15
2018-10-03,215.76,72.04,96.01,426.42,174.14
2018-10-04,213.84,71.82,93.84,416.79,171.86
2018-10-05,213.19,71.58,94.38,415.71,171.23
2018-10-08,214.37,71.44,94.81,399.01,169.9
2018-10-09,210.42,71.29,94.57,395.08,168.8
2018-10-10,202.15,68.92,93.08,376.89,161.74
2018-10-11,196.73,68.38,90.7,367.54,156.0
2018-10-12,198.23,69.33,90.69,384.78,159.44
2018-10-15,198.94,68.7,89.18,372.08,157.92
2018-10-16,202.33,70.95,91.91,386.88,161.2
2018-10-17,202.93,70.23,92.27,389.79,158.9
2018-10-18,200.38,68.14,89.9,386.63,156.2
2018-10-19,199.85,67.59,87.97,362.42,158.28
2018-10-22,201.36,68.52,84.27,366.2,159.55
2018-10-23,192.55,68.57,82.96,370.04,158.09
2018-10-24,184.54,66.94,79.41,352.71,153.12
2018-10-25,184.99,67.67,81.73,333.12,156.92
2018-10-26,184.95,66.99,80.79,330.35,154.45
2018-10-29,185.79,67.31,81.36,320.03,152.74
2018-10-30,189.81,68.0,81.59,331.22,154.62
2018-10-31,190.26,68.94,77.85,341.2,157.62
2018-11-01,192.22,70.15,80.21,376.94,158.58
2018-11-02,192.81,70.19,79.56,384.13,157.39
2018-11-05,193.25,70.39,82.58,392.91,158.6
2018-11-06,195.3,70.96,83.66,389.85,159.42
2018-11-07,201.29,72.5,86.96,412.1,163.87
2018-11-08,204.07,72.96,87.73,413.85,164.5
2018-11-09,201.1,72.79,88.79,405.17,165.15
2018-11-12,197.04,70.56,89.69,337.86,162.44
2018-11-13,198.37,69.49,88.22,330.63,161.45
2018-11-14,198.06,69.41,88.31,312.56,160.29
2018-11-15,204.91,70.73,90.14,320.78,162.49
2018-11-16,209.0,72.04,91.53,319.78,165.0
2018-11-19,205.58,70.54,89.48,299.83,162.77
2018-11-20,200.51,69.06,88.09,302.29,158.9
2018-11-21,198.69,68.53,86.15,301.6,156.98
2018-11-23,196.8,68.11,85.63,299.41,156.93
2018-11-26,199.86,68.81,86.24,311.15,158.4
2018-11-27,200.69,69.71,87.68,313.95,159.11
2018-11-28,204.34,72.83,88.94,335.22,162.21
2018-11-29,204.56,73.26,89.91,331.99,161.07
2018-11-30,207.92,74.05,94.27,332.68,164.52
2018-12-03,208.76,74.27,93.66,343.45,166.82
2018-12-04,202.2,71.5,90.55,327.18,164.21
2018-12-06,202.68,71.54,90.33,332.98,159.25
2018-12-07,198.24,69.95,86.96,317.52,157.45
2018-12-10,198.32,70.92,87.61,323.66,157.72
2018-12-11,197.46,71.84,88.17,328.13,158.3
2018-12-12,199.81,72.53,88.6,330.69,158.62
2018-12-13,202.13,72.18,87.71,319.72,160.25
2018-12-14,196.1,70.76,85.61,316.19,155.53
2018-12-17,192.82,69.75,84.93,298.77,151.67
2018-12-18,194.56,70.08,83.58,304.8,152.14
2018-12-19,189.96,69.0,83.52,296.14,150.96
2018-12-20,187.38,68.38,85.37,284.28,143.5
2018-12-21,183.75,67.27,84.92,290.29,137.2
2018-12-24,178.62,65.56,84.16,281.08,133.67
2018-12-26,186.26,69.62,89.04,307.44,139.01
2018-12-27,190.7,70.63,89.91,315.67,140.41
2018-12-28,189.37,71.09,91.12,318.17,139.82
2018-12-31,190.54,72.33,92.19,325.04,141.01
2019-01-02,190.95,69.5,89.23,309.96,140.59
2019-01-03,183.76,66.22,86.29,302.29,135.79
2019-01-04,191.32,68.11,89.07,313.44,141.07
2019-01-07,190.88,69.13,90.37,314.8,141.56
2019-01-08,191.68,68.3,90.79,318.42,145.14
2019-01-09,192.3,69.44,87.81,336.4,145.87
2019-01-10,193.6,69.08,88.2,335.13,147.02
2019-01-11,192.21,69.33,88.31,323.8,146.23
2019-01-14,192.17,68.27,84.76,315.25,144.93
2019-01-15,188.94,70.47,85.5,325.61,146.89
2019-01-16,189.48,69.82,85.55,324.13,147.88
2019-01-17,191.71,70.52,87.2,330.32,149.12
2019-01-18,195.86,71.42,89.5,333.74,150.45
2019-01-22,192.26,71.49,88.66,336.13,148.97
2019-01-23,192.29,69.91,88.45,336.98,148.42
2019-01-24,192.52,70.86,85.88,348.5,150.15
2019-01-25,195.9,71.15,80.54,349.37,151.85
2019-01-28,193.2,69.05,77.14,336.9,152.24
2019-01-29,196.95,69.69,77.47,330.38,152.02
2019-01-30,199.27,71.68,79.06,339.59,154.09
2019-01-31,200.3,72.98,80.29,351.07,153.55
2019-02-01,199.16,72.36,80.5,351.08,154.74
2019-02-04,200.21,72.5,78.53,330.41,156.55
2019-02-05,201.12,73.11,79.69,344.28,157.32
2019-02-06,202.57,73.49,79.08,344.78,157.16
2019-02-07,199.84,72.74,79.17,341.61,155.18
2019-02-08,199.82,73.33,79.67,341.21,155.59
2019-02-11,200.91,73.54,79.77,354.92,155.32
2019-02-12,206.57,75.06,79.93,358.08,156.63
2019-02-13,209.72,74.38,80.79,361.5,158.03
2019-02-14,204.93,73.97,80.52,357.82,157.85
2019-02-15,208.86,75.25,80.85,362.06,159.23
2019-02-19,208.41,75.0,80.52,359.37,159.48
2019-02-20,208.53,75.54,79.99,362.25,159.71
2019-02-21,207.77,75.14,78.75,358.36,159.53
2019-02-22,209.35,76.13,80.02,352.6,161.5
2019-02-25,210.58,76.86,80.29,352.89,161.67
2019-02-26,209.38,76.75,80.51,342.87,161.34
2019-02-27,209.03,77.23,79.41,336.17,160.63
2019-02-28,207.39,77.62,79.24,334.5,161.38
2019-03-01,207.49,78.59,80.1,348.06,164.2
2019-03-04,206.86,78.62,79.46,338.2,162.82
2019-03-05,203.84,78.22,78.91,333.21,163.67
2019-03-06,202.8,77.7,78.09,317.85,162.39
2019-03-07,199.86,76.8,78.24,317.42,161.85
2019-03-08,200.89,76.63,77.58,314.21,161.69
2019-03-11,207.1,77.81,78.08,319.2,163.94
2019-03-12,205.8,78.24,78.74,323.76,163.99
2019-03-13,206.66,78.62,78.93,325.63,164.11
2019-03-14,207.38,78.98,79.95,325.61,164.82
2019-03-15,208.08,79.86,81.34,333.23,166.39
2019-03-18,208.49,78.83,80.65,333.25,166.43
2019-03-19,209.02,79.96,80.82,339.36,166.2
2019-03-20,208.3,79.94,80.43,339.66,166.27
2019-03-21,209.61,80.06,81.24,337.43,168.24
2019-03-22,204.66,77.97,79.76,323.21,165.24
2019-03-25,203.21,78.23,79.51,313.22,165.08
2019-03-26,207.24,79.0,80.76,286.0,166.94
2019-03-27,207.16,78.73,79.89,276.39,166.47
2019-03-28,208.53,79.44,79.96,283.9,175.12
2019-03-29,207.78,79.94,80.59,285.59,176.02
2019-04-01,211.94,79.66,80.78,277.76,176.32
2019-04-02,212.13,79.62,83.07,284.2,175.37
2019-04-03,213.13,79.5,83.08,284.94,177.19
2019-04-04,215.03,78.62,82.81,282.87,177.16
2019-04-05,215.41,79.0,83.45,284.91,178.15
2019-04-08,215.02,78.52,83.98,282.95,178.91
2019-04-09,211.96,78.67,82.69,281.65,177.73
2019-04-10,212.11,78.97,82.95,280.54,177.0
2019-04-11,213.53,78.51,81.77,271.89,178.36
2019-04-12,217.42,78.01,80.78,270.08,178.64
2019-04-15,215.83,77.5,81.03,272.3,179.3
2019-04-16,216.9,76.38,80.21,265.95,179.06
2019-04-17,217.64,72.88,77.98,251.49,178.95
2019-04-18,218.88,73.92,77.57,256.56,178.61
2019-04-22,218.54,74.51,78.15,260.93,178.07
2019-04-23,219.5,76.1,78.66,262.18,180.48
2019-04-24,219.08,76.75,78.67,270.83,180.81
2019-04-25,190.72,78.11,79.34,268.13,179.95
2019-04-26,191.67,78.56,79.7,274.91,180.83
2019-04-29,190.21,78.27,80.3,274.0,181.21
2019-04-30,189.51,79.56,79.39,277.41,182.67
2019-05-01,186.07,78.74,78.89,277.07,181.31
2019-05-02,184.75,78.78,78.47,264.77,179.39
2019-05-03,185.22,78.69,78.71,271.75,176.98
2019-05-06,183.04,79.07,79.26,268.95,176.26
2019-05-07,179.12,76.91,77.95,261.98,173.94
2019-05-08,178.59,76.22,77.99,260.27,173.82
2019-05-09,175.28,76.42,77.91,261.94,174.46
2019-05-10,175.86,76.45,77.45,258.92,174.3
2019-05-13,174.07,75.5,76.87,252.37,171.02
2019-05-14,175.21,76.03,78.44,256.69,173.61
2019-05-15,174.12,76.51,78.78,259.68,175.4
2019-05-16,171.81,76.6,79.5,262.14,178.17
2019-05-17,169.09,75.97,79.46,260.48,178.33
2019-05-20,166.25,75.77,79.82,252.58,178.54
2019-05-21,167.3,76.03,80.88,260.34,179.57
2019-05-22,169.74,76.26,81.59,265.48,180.39
2019-05-23,165.87,75.63,81.15,262.64,178.27
2019-05-24,166.09,76.98,80.06,270.39,178.81
2019-05-28,163.35,75.71,78.03,269.4,178.39
2019-05-29,161.4,75.67,78.06,260.37,177.61
2019-05-30,160.58,76.52,77.61,266.39,178.82
2019-05-31,159.75,76.13,76.71,261.92,178.07
2019-06-03,160.04,75.71,75.7,261.43,175.16
2019-06-04,164.29,77.46,76.75,267.06,177.97
2019-06-05,163.85,78.69,77.06,268.8,179.56
2019-06-06,164.72,80.09,77.07,269.19,180.4
2019-06-07,166.61,80.74,77.43,267.87,182.92
2019-06-10,168.29,81.27,76.95,272.43,184.44
2019-06-11,168.91,81.12,78.17,262.03,183.37
2019-06-12,169.01,81.95,78.57,254.54,184.59
2019-06-13,168.85,82.29,78.95,255.53,184.95
2019-06-14,166.69,82.22,78.69,250.96,184.97
2019-06-17,166.78,82.05,78.65,256.15,183.9
2019-06-18,171.86,83.42,78.25,256.47,184.5
2019-06-19,170.75,84.33,77.61,256.3,183.95
2019-06-20,173.94,84.94,78.34,260.33,186.52
2019-06-21,173.35,85.0,78.78,256.04,185.56
2019-06-24,173.38,84.71,78.45,253.17,186.11
2019-06-25,172.03,84.24,65.7,257.06,184.9
2019-06-26,171.88,82.96,68.0,251.62,183.31
2019-06-27,171.5,83.69,70.0,254.93,183.0
2019-06-28,173.34,84.1,72.72,260.49,184.77
2019-07-01,174.51,84.49,73.4,265.02,186.87
2019-07-02,174.02,84.95,74.23,261.49,188.6
2019-07-03,174.98,85.64,74.96,261.33,190.97
2019-07-05,172.0,85.42,72.99,261.47,191.39
2019-07-08,169.19,85.09,71.22,257.78,190.31
2019-07-09,165.7,85.27,71.24,257.3,191.09
2019-07-10,165.7,85.38,71.65,255.81,191.71
2019-07-11,169.04,85.77,71.24,266.09,194.67
2019-07-12,173.34,83.92,70.28,262.69,196.21
2019-07-15,172.84,83.81,70.27,260.58,195.32
2019-07-16,176.49,83.16,69.16,253.75,194.25
2019-07-17,174.67,85.76,68.32,260.06,193.81
2019-07-18,173.06,87.76,68.25,262.77,194.82
2019-07-19,172.61,87.49,68.54,260.47,193.93
2019-07-22,174.64,88.07,68.0,263.97,194.44
2019-07-23,177.52,88.74,67.73,264.67,194.46
2019-07-24,179.42,88.59,67.46,275.94,194.47
2019-07-25,178.13,88.0,66.66,272.21,194.97
2019-07-26,173.98,87.75,67.76,272.66,196.93
2019-07-29,176.76,88.55,67.18,275.93,197.35
2019-07-30,177.63,88.31,67.18,279.23,195.65
2019-07-31,174.72,87.1,66.62,278.56,192.58
2019-08-01,173.36,86.08,65.8,204.87,194.16
2019-08-02,170.55,85.82,65.35,200.62,193.01
2019-08-05,164.71,83.16,65.23,204.53,185.55
2019-08-06,163.71,84.86,64.77,200.48,188.81
2019-08-07,163.64,84.6,64.46,189.93,188.87
2019-08-08,164.22,85.56,65.45,191.7,194.18
2019-08-09,163.47,86.62,65.58,191.0,191.48
2019-08-12,162.1,84.66,64.53,191.72,190.0
2019-08-13,164.88,86.89,65.01,197.15,192.88
2019-08-14,158.81,83.94,63.5,190.13,186.97
2019-08-15,156.84,83.94,62.98,192.06,189.56
2019-08-16,161.5,84.78,64.43,193.01,193.22
2019-08-19,162.95,85.56,66.56,192.31,195.18
2019-08-20,161.01,84.54,66.41,192.63,194.2
2019-08-21,161.15,84.9,67.54,195.84,195.73
2019-08-22,160.88,84.37,67.52,195.44,196.34
2019-08-23,155.85,81.93,65.97,189.59,192.81
2019-08-26,156.12,83.12,66.46,190.44,195.47
2019-08-27,155.75,83.65,65.67,190.06,197.16
2019-08-28,157.55,84.22,66.07,191.2,196.84
2019-08-29,160.36,84.82,66.22,192.01,198.74
2019-08-30,161.72,85.32,65.74,193.07,198.17
2019-09-03,158.64,84.06,65.4,183.64,195.75
2019-09-04,160.07,84.22,66.38,183.38,197.71
2019-09-05,164.23,85.9,67.03,190.25,199.49
2019-09-06,163.94,86.04,67.62,189.43,201.12
2019-09-09,165.94,84.22,66.7,186.81,194.83
2019-09-10,168.86,83.21,68.18,191.82,189.66
2019-09-11,168.08,84.52,69.49,191.07,191.37
2019-09-12,170.58,85.21,70.83,188.02,195.52
2019-09-13,171.44,84.27,70.51,186.41,194.62
2019-09-16,169.67,83.36,70.58,190.54,194.16
2019-09-17,168.07,83.58,71.6,190.54,194.95
2019-09-18,167.44,83.64,71.27,190.67,194.13
2019-09-19,167.07,83.23,71.67,192.32,194.67
2019-09-20,166.76,83.58,72.39,192.76,193.09
2019-09-23,166.76,83.16,72.93,186.01,192.84
2019-09-24,164.74,82.44,72.95,184.35,190.14
2019-09-25,164.0,82.86,72.09,185.28,190.87
2019-09-26,163.83,82.66,74.03,177.65,192.12
2019-09-27,164.53,81.84,74.85,175.89,191.38
2019-09-30,164.4,83.67,75.72,177.89,192.35
2019-10-01,158.38,81.84,73.23,170.21,189.62
2019-10-02,155.65,79.53,72.13,163.39,184.85
2019-10-03,155.23,81.07,73.85,167.03,185.81
2019-10-04,155.82,81.99,74.66,169.25,189.64
2019-10-07,153.52,81.04,74.33,164.43,186.81
2019-10-08,150.74,78.51,73.53,159.49,182.2
2019-10-09,150.99,79.5,73.3,159.31,184.34
2019-10-10,152.31,80.14,74.45,162.34,183.83
2019-10-11,158.1,79.63,73.63,169.64,184.97
2019-10-14,160.51,79.82,73.76,176.51,185.5
2019-10-15,162.98,81.98,74.5,177.87,187.0
2019-10-16,162.18,81.78,74.75,178.67,186.57
2019-10-17,163.54,82.38,75.14,176.52,186.04
2019-10-18,163.1,82.79,76.46,175.3,187.08
2019-10-21,165.94,81.65,77.3,175.97,187.34
2019-10-22,167.54,80.54,77.87,170.83,182.72
2019-10-23,168.76,81.27,77.75,178.73,184.07
2019-10-24,161.89,81.36,76.8,179.96,185.0
2019-10-25,166.09,81.65,76.53,182.34,183.07
2019-10-28,169.06,82.66,78.33,183.91,182.87
2019-10-29,168.81,83.45,78.47,184.95,184.8
2019-10-30,168.37,84.01,79.66,181.77,186.58
2019-10-31,164.99,83.61,79.55,207.58,185.42
2019-11-01,170.09,82.66,81.75,216.79,188.22
2019-11-04,174.9,82.22,82.99,220.42,187.8
2019-11-05,175.27,82.34,81.84,217.54,186.88
2019-11-06,174.0,83.12,82.08,214.61,189.23
2019-11-07,174.52,83.39,82.01,219.13,189.09
2019-11-08,173.15,83.74,85.21,219.62,189.7
2019-11-11,170.11,83.76,85.66,220.08,190.06
2019-11-12,170.84,84.34,86.44,223.54,191.43
2019-11-13,170.55,84.22,86.66,220.01,194.5
2019-11-14,170.93,84.12,87.63,220.95,196.25
2019-11-15,171.88,85.71,88.63,223.23,196.81
2019-11-18,170.54,84.26,88.73,178.09,198.02
2019-11-19,170.68,84.29,89.02,184.34,198.34
2019-11-20,167.77,83.89,87.2,185.25,197.71
2019-11-21,165.14,83.68,86.52,186.66,196.78
2019-11-22,167.6,83.74,86.05,182.0,196.66
2019-11-25,170.24,84.49,87.76,187.57,198.36
2019-11-26,169.23,85.42,87.72,194.26,200.92
2019-11-27,170.61,85.42,88.33,196.79,201.25
2019-11-29,169.77,85.45,87.73,196.18,201.16
2019-12-02,168.27,84.51,87.03,192.22,199.59
2019-12-03,165.17,84.36,85.95,191.15,198.75
2019-12-04,167.14,85.18,87.2,193.89,199.58
2019-12-05,164.37,85.24,86.72,189.07,199.85
2019-12-06,171.47,85.48,86.98,189.22,202.55
2019-12-09,169.83,83.87,86.44,181.69,202.03
2019-12-10,167.66,84.56,86.56,179.75,201.88
2019-12-11,168.74,84.91,86.7,178.87,202.3
2019-12-12,168.56,85.97,88.73,179.15,203.92
2019-12-13,168.79,86.35,87.84,181.85,206.66
2019-12-16,170.75,86.4,89.43,176.31,205.0
2019-12-17,169.93,87.06,90.08,178.93,203.4
2019-12-18,169.03,86.93,89.33,177.01,205.76
2019-12-19,172.15,87.35,88.77,169.43,208.3
2019-12-20,175.37,86.66,89.29,162.89,211.1
2019-12-23,178.47,87.35,90.25,170.44,210.83
2019-12-24,176.68,87.28,89.85,172.3,211.61
2019-12-26,176.59,87.28,89.83,171.01,212.05
2019-12-27,177.26,87.4,89.2,169.27,212.22
2019-12-30,175.83,86.8,88.52,167.29,210.64
2019-12-31,176.42,86.86,88.54,170.59,210.57
2020-01-02,180.0,86.95,89.55,168.81,210.15
2020-01-03,178.45,85.89,88.7,166.82,209.8
2020-01-06,178.62,86.34,89.4,179.04,208.43
2020-01-07,177.9,85.86,88.89,180.35,203.93
2020-01-08,180.63,86.21,89.52,178.69,204.33
2020-01-09,181.2,86.44,90.21,183.6,206.15
2020-01-10,180.47,85.36,89.06,189.06,207.66
2020-01-13,180.92,85.12,88.52,168.1,209.59
2020-01-14,181.37,85.74,88.2,172.73,207.73
2020-01-15,179.78,87.38,89.26,177.92,207.26
2020-01-16,181.01,88.28,89.26,181.44,208.98
2020-01-17,181.35,89.0,88.0,181.28,209.2
2020-01-21,179.39,89.73,87.99,189.91,209.15
2020-01-22,178.03,91.86,87.21,184.42,209.41
2020-01-23,177.74,90.73,85.27,184.46,210.68
2020-01-24,178.15,90.4,83.54,182.98,208.57
2020-01-27,175.63,89.59,84.02,181.45,206.55
2020-01-28,165.58,89.54,83.77,187.01,210.24
2020-01-29,162.0,89.14,83.2,188.85,207.96
2020-01-30,162.51,89.16,81.78,186.85,208.37
2020-01-31,158.66,87.14,81.02,186.29,205.21
2020-02-03,156.59,87.06,82.3,185.95,207.8
2020-02-04,157.24,88.23,84.36,190.9,212.53
2020-02-05,162.33,89.56,86.63,190.73,212.22
2020-02-06,162.89,89.47,87.18,196.01,214.16
